dataset,snippet,metric,metric_value,#_of_warnings,tool
63,20,adjusted_fix_flow,0.698413,0.0,checker_framework
63,21,adjusted_fix_flow,0.998019125,0.0,checker_framework
63,22,adjusted_fix_flow,1.414336375,0.0,checker_framework
63,23,adjusted_fix_flow,0.64260675,0.0,checker_framework
63,24,adjusted_fix_flow,0.525893,0.0,checker_framework
63,25,adjusted_fix_flow,1.39352,0.0,checker_framework
63,26,adjusted_fix_flow,1.5599625,0.0,checker_framework
63,27,adjusted_fix_flow,0.520835,0.0,checker_framework
63,28,adjusted_fix_flow,0.814161,0.0,checker_framework
63,29,adjusted_fix_flow,1.0257467500000002,0.0,checker_framework
63,30,adjusted_fix_flow,2.060645,0.0,checker_framework
63,31,adjusted_fix_flow,1.028306,0.0,checker_framework
63,32,adjusted_fix_flow,1.5692050000000002,0.0,checker_framework
63,33,adjusted_fix_flow,0.8923857777777777,0.0,checker_framework
63,34,adjusted_fix_flow,0.8557254285714286,0.0,checker_framework
63,35,adjusted_fix_flow,1.340073,0.0,checker_framework
63,36,adjusted_fix_flow,1.4290046666666665,0.0,checker_framework
63,37,adjusted_fix_flow,1.0569911428571428,0.0,checker_framework
63,38,adjusted_fix_flow,0.7603277142857143,0.0,checker_framework
63,39,adjusted_fix_flow,0.0,0.0,checker_framework
63,40,adjusted_fix_flow,0.0,0.0,checker_framework
63,41,adjusted_fix_flow,0.0,0.0,checker_framework
63,42,adjusted_fix_flow,0.0,0.0,checker_framework
63,43,adjusted_fix_flow,0.0,0.0,checker_framework
63,44,adjusted_fix_flow,0.0,0.0,checker_framework
63,45,adjusted_fix_flow,0.0,0.0,checker_framework
63,46,adjusted_fix_flow,0.0,0.0,checker_framework
63,47,adjusted_fix_flow,0.0,0.0,checker_framework
63,48,adjusted_fix_flow,0.0,0.0,checker_framework
63,49,adjusted_fix_flow,0.0,0.0,checker_framework
63,50,adjusted_fix_flow,0.0,0.0,checker_framework
63,51,adjusted_fix_flow,0.0,0.0,checker_framework
63,52,adjusted_fix_flow,0.0,0.0,checker_framework
63,53,adjusted_fix_flow,0.0,0.0,checker_framework
63,54,adjusted_fix_flow,0.0,0.0,checker_framework
63,55,adjusted_fix_flow,0.0,0.0,checker_framework
63,56,adjusted_fix_flow,0.0,0.0,checker_framework
63,57,adjusted_fix_flow,0.0,0.0,checker_framework
63,58,adjusted_fix_flow,0.0,0.0,checker_framework
63,59,adjusted_fix_flow,0.0,0.0,checker_framework
63,60,adjusted_fix_flow,0.0,0.0,checker_framework
63,61,adjusted_fix_flow,0.0,0.0,checker_framework
63,62,adjusted_fix_flow,0.0,0.0,checker_framework
63,63,adjusted_fix_flow,0.0,0.0,checker_framework
63,64,adjusted_fix_flow,0.0,0.0,checker_framework
63,1,adjusted_fix_non_flow,1.0428102857142858,6.0,checker_framework
63,2,adjusted_fix_non_flow,0.8280616666666666,3.0,checker_framework
63,3,adjusted_fix_non_flow,0.9146789999999999,5.0,checker_framework
63,4,adjusted_fix_non_flow,1.125655,16.0,checker_framework
63,5,adjusted_fix_non_flow,1.10377,5.0,checker_framework
63,6,adjusted_fix_non_flow,0.932572,5.0,checker_framework
63,7,adjusted_fix_non_flow,1.02222,2.0,checker_framework
63,8,adjusted_fix_non_flow,0.8415996,4.0,checker_framework
63,9,adjusted_fix_non_flow,0.9771967500000001,6.0,checker_framework
63,10,adjusted_fix_non_flow,0.9378979333333334,3.0,checker_framework
63,11,adjusted_fix_non_flow,0.8752138,0.0,checker_framework
63,12,adjusted_fix_non_flow,1.0821593333333333,3.0,checker_framework
63,13,adjusted_fix_non_flow,1.22909,0.0,checker_framework
63,14,adjusted_fix_non_flow,0.7493910833333334,2.0,checker_framework
63,15,adjusted_fix_non_flow,0.9343831666666667,1.0,checker_framework
63,16,adjusted_fix_non_flow,1.0090931666666665,0.0,checker_framework
63,17,adjusted_fix_non_flow,1.0076465,0.0,checker_framework
63,18,adjusted_fix_non_flow,0.7839175,0.0,checker_framework
63,19,adjusted_fix_non_flow,0.850059,0.0,checker_framework
63,20,adjusted_fix_non_flow,1.04762,0.0,checker_framework
63,21,adjusted_fix_non_flow,1.000455375,0.0,checker_framework
63,22,adjusted_fix_non_flow,0.9765472500000001,0.0,checker_framework
63,23,adjusted_fix_non_flow,1.580765,0.0,checker_framework
63,24,adjusted_fix_non_flow,1.091175,0.0,checker_framework
63,25,adjusted_fix_non_flow,0.8901805,0.0,checker_framework
63,26,adjusted_fix_non_flow,0.8911195,0.0,checker_framework
63,27,adjusted_fix_non_flow,1.151316,0.0,checker_framework
63,28,adjusted_fix_non_flow,1.05973,0.0,checker_framework
63,29,adjusted_fix_non_flow,0.9845515,0.0,checker_framework
63,30,adjusted_fix_non_flow,0.775632375,0.0,checker_framework
63,31,adjusted_fix_non_flow,0.9840011249999999,0.0,checker_framework
63,32,adjusted_fix_non_flow,0.8822336249999999,0.0,checker_framework
63,33,adjusted_fix_non_flow,1.2104448888888888,0.0,checker_framework
63,34,adjusted_fix_non_flow,1.1129104285714284,0.0,checker_framework
63,35,adjusted_fix_non_flow,0.9077762500000001,0.0,checker_framework
63,36,adjusted_fix_non_flow,0.8970391666666666,0.0,checker_framework
63,37,adjusted_fix_non_flow,0.9867467142857143,0.0,checker_framework
63,38,adjusted_fix_non_flow,1.014098142857143,0.0,checker_framework
63,39,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,40,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,41,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,42,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,43,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,44,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,45,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,46,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,47,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,48,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,49,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,50,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,51,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,52,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,53,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,54,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,55,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,56,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,57,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,58,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,59,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,60,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,61,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,62,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,63,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,64,adjusted_fix_non_flow,0.0,0.0,checker_framework
63,1,adjusted_gaze_call,1.3207982857142857,6.0,checker_framework
63,2,adjusted_gaze_call,1.3130311666666667,3.0,checker_framework
63,3,adjusted_gaze_call,0.9968253333333333,5.0,checker_framework
