warning_feature,feature_set,#best_hyperparameters,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result,num_of_pairs
warnings_openjml,set4,c (2) cw (2),svm,TAU,mae,0.5334801778783733,0.5261095337930349,0.5334801778783733,0.5261095337930349,0.007370644085338385,0.007370644085338385,0.25,0.5,large,2
warnings_openjml,set4,c (8) cw (8),mlp,TAU,mse,437.5126056361428,118.06896960796135,521.6833793598682,154.7684297831719,319.44363602818146,366.91494957669636,0.00390625,1.0,large,8
warnings_openjml,set4,c (8) cw (8),mlp,TAU,mae,11.914967983689195,8.235864677812355,14.08733325906718,8.397533688446673,3.67910330587684,5.689799570620506,0.00390625,0.6875,large,8
warnings_openjml,set4,c (2) cw (2),linear_regression,TAU,mse,1.4181091368445347e+27,1.5855705403255306e+30,1.4181091368445347e+27,1.5855705403255306e+30,-1.584152431188686e+30,-1.584152431188686e+30,0.8144533152386513,-0.25,small,2
warnings_openjml,set4,c (2) cw (2),linear_regression,TAU,mae,14541620419507.004,553560221322782.06,14541620419507.004,553560221322782.06,-539018600903275.06,-539018600903275.06,0.8144533152386513,-0.25,small,2
warnings_openjml,set4,c (5) cw (5),knn,TAU,mse,0.113343667497177,0.1134992034638006,0.11351446685461339,0.11337312044797612,-0.00015553596662359892,0.00014134640663726605,0.40625,0.04,negligible,5
warnings_openjml,set4,c (5) cw (5),knn,TAU,mae,0.2890201935376974,0.2887719588661134,0.289291244872095,0.2893269803984926,0.00024823467158402446,-3.573552639757338e-05,0.5,0.12,negligible,5
warnings_openjml,set4,c (8) cw (8),random_forest,TAU,mse,0.11487138740764585,0.11587005439863404,0.11426347793393585,0.11675582409907444,-0.0009986669909881896,-0.0024923461651385898,0.98046875,-0.34375,medium,8
warnings_openjml,set4,c (8) cw (8),random_forest,TAU,mae,0.30200166737741,0.3022164373129359,0.3010684991562096,0.30363236930268467,-0.00021476993552588253,-0.002563870146475078,0.875,-0.25,small,8
warnings_typestate_checker,set4,c (2) cw (2),svm,TAU,mse,0.4671232106647252,0.4320654824791066,0.4671232106647252,0.4320654824791066,0.035057728185618586,0.035057728185618586,0.5,0.0,negligible,2
warnings_typestate_checker,set4,c (2) cw (2),svm,TAU,mae,0.5334801778783733,0.5164170238522768,0.5334801778783733,0.5164170238522768,0.017063154026096483,0.017063154026096483,0.5,0.0,negligible,2
warnings_typestate_checker,set4,c (6) cw (6),mlp,TAU,mse,416.6124238908995,172.40707774184784,713.4708928797949,175.0937938663086,244.20534614905165,538.3770990134863,0.015625,1.0,large,6
warnings_typestate_checker,set4,c (6) cw (6),mlp,TAU,mae,14.19902720318386,8.563428081657296,16.537484966575253,8.728538004165584,5.635599121526564,7.808946962409669,0.015625,0.6666666666666666,large,6
warnings_typestate_checker,set4,c (2) cw (2),linear_regression,TAU,mse,1.4181091368445347e+27,1.3519939543418925e+29,1.4181091368445347e+27,1.3519939543418925e+29,-1.337812862973447e+29,-1.337812862973447e+29,1.0,-0.5,large,2
warnings_typestate_checker,set4,c (2) cw (2),linear_regression,TAU,mae,14541620419507.004,79069455871352.92,14541620419507.004,79069455871352.92,-64527835451845.92,-64527835451845.92,1.0,-0.5,large,2
warnings_typestate_checker,set4,c (5) cw (5),knn,TAU,mse,0.113343667497177,0.1122893150432599,0.11351446685461339,0.11338060269969308,0.0010543524539171067,0.00013386415492031012,0.40625,-0.04,negligible,5
warnings_typestate_checker,set4,c (5) cw (5),knn,TAU,mae,0.2890201935376974,0.290265516909195,0.289291244872095,0.2895084967498215,-0.0012453233714975753,-0.00021725187772647647,0.78125,-0.04,negligible,5
warnings_typestate_checker,set4,c (8) cw (8),random_forest,TAU,mse,0.11487138740764585,0.11577109354147574,0.1144070979710288,0.11648791922223153,-0.0008997061338298917,-0.0020808212512027358,0.97265625,-0.34375,medium,8
warnings_typestate_checker,set4,c (8) cw (8),random_forest,TAU,mae,0.30200166737741,0.3020935872095797,0.30125163530534477,0.3032868546999003,-9.191983216966237e-05,-0.002035219394555532,0.875,-0.21875,small,8
warning_sum,set4,c (2) cw (2),svm,TAU,mse,0.4671232106647252,0.4698266131141226,0.4671232106647252,0.4698266131141226,-0.0027034024493974296,-0.0027034024493974296,1.0,-0.5,large,2
warning_sum,set4,c (2) cw (2),svm,TAU,mae,0.5334801778783733,0.5342781743158691,0.5334801778783733,0.5342781743158691,-0.0007979964374957849,-0.0007979964374957849,1.0,-0.5,large,2
warning_sum,set4,c (8) cw (8),mlp,TAU,mse,416.6124238908995,128.2252815900905,634.8613876059724,173.35170024438543,288.387142300809,461.50968736158694,0.00390625,1.0,large,8
warning_sum,set4,c (8) cw (8),mlp,TAU,mae,12.945552533015379,7.571545388281962,15.356948528339418,7.740894333817194,5.374007144733417,7.616054194522223,0.00390625,0.8125,large,8
warning_sum,set4,c (2) cw (2),linear_regression,TAU,mse,1.4181091368445347e+27,7.278968121194894e+28,1.4181091368445347e+27,7.278968121194894e+28,-7.13715720751044e+28,-7.13715720751044e+28,1.0,-0.5,large,2
warning_sum,set4,c (2) cw (2),linear_regression,TAU,mae,14541620419507.004,92835354922292.33,14541620419507.004,92835354922292.33,-78293734502785.33,-78293734502785.33,1.0,-0.5,large,2
warning_sum,set4,c (4) cw (4),knn,TAU,mse,0.11363437835354806,0.11255109546310305,0.11400565398302065,0.11340774980981347,0.0010832828904450142,0.000597904173207181,0.125,0.25,small,4
warning_sum,set4,c (4) cw (4),knn,TAU,mae,0.28907973557655103,0.2890817658158789,0.2893590077056944,0.28912916731428917,-2.030239327877048e-06,0.00022984039140522272,0.4375,0.25,small,4
warning_sum,set4,c (7) cw (7),random_forest,TAU,mse,0.1146512245652979,0.1160458531421941,0.11421324974123315,0.11852779901819521,-0.0013946285768961925,-0.004314549276962065,0.921875,-0.5102040816326531,large,7
warning_sum,set4,c (7) cw (7),random_forest,TAU,mae,0.3013951124694724,0.3025191569683601,0.30058927361838067,0.3051137819353575,-0.0011240444988876996,-0.004524508316976816,0.890625,-0.42857142857142855,medium,7
warnings_checker_framework,set4,c (1) cw (1),svm,AU,mse,0.8860132614935339,0.8583427964843162,0.8860132614935339,0.8583427964843162,0.02767046500921766,0.02767046500921766,0.5,1.0,large,1
warnings_checker_framework,set4,c (1) cw (1),svm,AU,mae,0.7845922088773862,0.7726188409296194,0.7845922088773862,0.7726188409296194,0.011973367947766822,0.011973367947766822,0.5,1.0,large,1
warnings_checker_framework,set4,c (7) cw (7),mlp,AU,mse,813.7000521553732,498.9468462535191,2060.4318010596858,792.3488956872194,314.75320590185413,1268.0829053724665,0.078125,0.7959183673469388,large,7
warnings_checker_framework,set4,c (7) cw (7),mlp,AU,mae,23.824565095944177,16.782612041581434,27.30523438722361,16.303402585628223,7.041953054362743,11.001831801595387,0.0078125,0.5102040816326531,large,7
warnings_checker_framework,set4,c (2) cw (2),linear_regression,AU,mse,4.072610485365513e+27,2.1839868376809324e+30,4.072610485365513e+27,2.1839868376809324e+30,-2.179914227195567e+30,-2.179914227195567e+30,0.8144533152386513,-0.25,small,2
warnings_checker_framework,set4,c (2) cw (2),linear_regression,AU,mae,25049960205571.746,460733986645301.2,25049960205571.746,460733986645301.2,-435684026439729.44,-435684026439729.44,0.8144533152386513,-0.25,small,2
warnings_checker_framework,set4,c (6) cw (6),knn,AU,mse,0.15139654790263624,0.15091659565101995,0.15267773866368384,0.1524977612426874,0.00047995225161628907,0.00017997742099643,0.5,-0.1111111111111111,negligible,6
warnings_checker_framework,set4,c (6) cw (6),knn,AU,mae,0.33476708440100283,0.3342931615516196,0.3344562520623782,0.33463831097736413,0.0004739228493832459,-0.00018205891498590532,0.78125,-0.16666666666666666,small,6
warnings_checker_framework,set4,c (9) cw (9),random_forest,AU,mse,0.1458022840806966,0.1476043104902074,0.14662546664696352,0.1487458635279643,-0.0018020264095107985,-0.002120396881000769,0.99609375,-0.5061728395061729,large,9
warnings_checker_framework,set4,c (9) cw (9),random_forest,AU,mae,0.3357151533525214,0.337361401961883,0.33667939109757444,0.33793844507778936,-0.0016462486093616335,-0.0012590539802149192,0.91796875,-0.2345679012345679,small,9
warnings_infer,set4,c (1) cw (1),svm,AU,mse,0.8860132614935339,0.869172399825516,0.8860132614935339,0.869172399825516,0.016840861668017904,0.016840861668017904,0.5,1.0,large,1
warnings_infer,set4,c (1) cw (1),svm,AU,mae,0.7845922088773862,0.7745491360129012,0.7845922088773862,0.7745491360129012,0.010043072864485025,0.010043072864485025,0.5,1.0,large,1
warnings_infer,set4,c (7) cw (7),mlp,AU,mse,813.7000521553732,496.10907490115767,1688.5196473617855,580.4789399172256,317.59097725421555,1108.0407074445598,0.078125,0.7959183673469388,large,7
warnings_infer,set4,c (7) cw (7),mlp,AU,mae,23.824565095944177,17.083459021314482,23.888484968410385,16.771563814983786,6.741106074629695,7.116921153426599,0.0234375,0.46938775510204084,medium,7
warnings_infer,set4,c (2) cw (2),linear_regression,AU,mse,4.072610485365513e+27,2.1311677654021e+29,4.072610485365513e+27,2.1311677654021e+29,-2.090441660548445e+29,-2.090441660548445e+29,1.0,-0.5,large,2
warnings_infer,set4,c (2) cw (2),linear_regression,AU,mae,25049960205571.746,107279571118791.81,25049960205571.746,107279571118791.81,-82229610913220.06,-82229610913220.06,1.0,-0.5,large,2
warnings_infer,set4,c (6) cw (6),knn,AU,mse,0.15139654790263624,0.15100012124962214,0.1512661693608834,0.15076410001880589,0.0003964266530140925,0.0005020693420775268,0.015625,0.2222222222222222,small,6
warnings_infer,set4,c (6) cw (6),knn,AU,mae,0.33150759988406026,0.3296367394323641,0.332921213605554,0.33166610318817286,0.0018708604516961547,0.0012551104173811334,0.078125,0.2222222222222222,small,6
warnings_infer,set4,c (7) cw (7),random_forest,AU,mse,0.1458022840806966,0.1469232479910027,0.14717040097854323,0.1488403312533795,-0.0011209639103061109,-0.0016699302748362788,0.9609375,-0.42857142857142855,medium,7
warnings_infer,set4,c (7) cw (7),random_forest,AU,mae,0.3369049015511636,0.3368885140649745,0.3373465994556036,0.33734805579263133,1.638748618909558e-05,-1.4563370277498322e-06,0.53125,0.10204081632653061,negligible,7
warnings_openjml,set4,c (1) cw (1),svm,AU,mse,0.8860132614935339,0.8717972328441717,0.8860132614935339,0.8717972328441717,0.014216028649362222,0.014216028649362222,0.5,1.0,large,1
warnings_openjml,set4,c (1) cw (1),svm,AU,mae,0.7845922088773862,0.7807027653675352,0.7845922088773862,0.7807027653675352,0.003889443509850987,0.003889443509850987,0.5,1.0,large,1
warnings_openjml,set4,c (7) cw (7),mlp,AU,mse,813.7000521553732,481.7979722664466,1962.9962938789176,417.90183163076927,331.9020798889266,1545.0944622481484,0.0078125,1.0,large,7
warnings_openjml,set4,c (7) cw (7),mlp,AU,mae,23.824565095944177,16.895726711761505,24.95115657076285,14.566740934949067,6.928838384182672,10.384415635813784,0.0078125,0.5918367346938775,large,7
warnings_openjml,set4,c (2) cw (2),linear_regression,AU,mse,4.072610485365513e+27,3.798288914054562e+30,4.072610485365513e+27,3.798288914054562e+30,-3.7942163035691964e+30,-3.7942163035691964e+30,0.8144533152386513,-0.25,small,2
warnings_openjml,set4,c (2) cw (2),linear_regression,AU,mae,25049960205571.746,849134734725676.2,25049960205571.746,849134734725676.2,-824084774520104.5,-824084774520104.5,0.8144533152386513,-0.25,small,2
warnings_openjml,set4,c (7) cw (7),knn,AU,mse,0.1522188933275107,0.1530147480303626,0.15261218932994483,0.1525589511475958,-0.0007958547028519003,5.323818234903577e-05,0.53125,-0.10204081632653061,negligible,7
warnings_openjml,set4,c (7) cw (7),knn,AU,mae,0.3319347320489019,0.3314050183190323,0.3337102357854268,0.33373300945943934,0.0005297137298695964,-2.2773674012543932e-05,0.7109375,-0.14285714285714285,negligible,7
warnings_openjml,set4,c (9) cw (9),random_forest,AU,mse,0.1458047627240131,0.147296150630382,0.14687320209020568,0.14888829754080848,-0.0014913879063689073,-0.0020150954506027996,0.99609375,-0.5308641975308642,large,9
warnings_openjml,set4,c (9) cw (9),random_forest,AU,mae,0.3357151533525214,0.3379300037134359,0.33676508863839993,0.33820472302264953,-0.002214850360914511,-0.0014396343842495996,0.97265625,-0.30864197530864196,small,9
warnings_typestate_checker,set4,c (1) cw (1),svm,AU,mse,0.8860132614935339,0.8549492858210733,0.8860132614935339,0.8549492858210733,0.031063975672460553,0.031063975672460553,0.5,1.0,large,1
warnings_typestate_checker,set4,c (1) cw (1),svm,AU,mae,0.7845922088773862,0.7713926557510844,0.7845922088773862,0.7713926557510844,0.013199553126301833,0.013199553126301833,0.5,1.0,large,1
warnings_typestate_checker,set4,c (7) cw (7),mlp,AU,mse,739.5344408507277,422.2650218441082,1563.5945483901173,365.1311606839269,317.2694190066195,1198.4633877061904,0.0078125,1.0,large,7
warnings_typestate_checker,set4,c (7) cw (7),mlp,AU,mae,22.246353485700503,16.167976716354502,22.000382133229515,13.656109701250557,6.078376769346001,8.344272431978958,0.0078125,0.5102040816326531,large,7
warnings_typestate_checker,set4,c (2) cw (2),linear_regression,AU,mse,4.072610485365513e+27,2.601134767884722e+29,4.072610485365513e+27,2.601134767884722e+29,-2.560408663031067e+29,-2.560408663031067e+29,1.0,-0.5,large,2
warnings_typestate_checker,set4,c (2) cw (2),linear_regression,AU,mae,25049960205571.746,108017204883537.34,25049960205571.746,108017204883537.34,-82967244677965.6,-82967244677965.6,1.0,-0.5,large,2
warnings_typestate_checker,set4,c (7) cw (7),knn,AU,mse,0.1522188933275107,0.1521575653096341,0.15261218932994483,0.15260499119351914,6.132801787661624e-05,7.198136425690116e-06,0.53125,0.02040816326530612,negligible,7
warnings_typestate_checker,set4,c (7) cw (7),knn,AU,mae,0.3319347320489019,0.3322290320186926,0.3337102357854268,0.33394321273540734,-0.00029429996979069006,-0.00023297694998053453,0.9921875,-0.22448979591836735,small,7
warnings_typestate_checker,set4,c (9) cw (9),random_forest,AU,mse,0.1458022840806966,0.1469081365134489,0.14683614904987263,0.1486441010731053,-0.0011058524327522967,-0.0018079520232326673,0.994140625,-0.43209876543209874,medium,9
warnings_typestate_checker,set4,c (9) cw (9),random_forest,AU,mae,0.3357632295896177,0.3361918834242823,0.33692191960434087,0.3371418082230673,-0.00042865383466461626,-0.00021988861872640486,0.673828125,-0.012345679012345678,negligible,9
warning_sum,set4,c (1) cw (1),svm,AU,mse,0.8860132614935339,0.8725921237822934,0.8860132614935339,0.8725921237822934,0.013421137711240427,0.013421137711240427,0.5,1.0,large,1
warning_sum,set4,c (1) cw (1),svm,AU,mae,0.7845922088773862,0.7765837125940279,0.7845922088773862,0.7765837125940279,0.008008496283358313,0.008008496283358313,0.5,1.0,large,1
warning_sum,set4,c (6) cw (6),mlp,AU,mse,776.6172465030504,474.6401783621938,1717.3583906766178,396.8430071312329,301.9770681408566,1320.5153835453848,0.015625,1.0,large,6
warning_sum,set4,c (6) cw (6),mlp,AU,mae,23.035459290822338,16.73295820959163,23.49547200640582,14.47738874977439,6.302501081230709,9.01808325663143,0.015625,0.5555555555555556,large,6
warning_sum,set4,c (2) cw (2),linear_regression,AU,mse,4.072610485365513e+27,1.0025158203916611e+29,4.072610485365513e+27,1.0025158203916611e+29,-9.617897155380059e+28,-9.617897155380059e+28,1.0,-0.5,large,2
warning_sum,set4,c (2) cw (2),linear_regression,AU,mae,25049960205571.746,95328545000196.83,25049960205571.746,95328545000196.83,-70278584794625.08,-70278584794625.08,1.0,-0.5,large,2
warning_sum,set4,c (7) cw (7),knn,AU,mse,0.1522188933275107,0.152730007696857,0.15261218932994483,0.1524834715147068,-0.0005111143693462827,0.00012871781523804415,0.59375,0.02040816326530612,negligible,7
warning_sum,set4,c (7) cw (7),knn,AU,mae,0.3319347320489019,0.3333745843331382,0.3337102357854268,0.3338584557242026,-0.0014398522842363204,-0.00014821993877578432,0.765625,-0.02040816326530612,negligible,7
warning_sum,set4,c (8) cw (8),random_forest,AU,mse,0.14576052160932285,0.1468035556310029,0.14721703054565538,0.1491628444233824,-0.0010430340216800449,-0.0019458138777270206,0.98828125,-0.375,medium,8
warning_sum,set4,c (8) cw (8),random_forest,AU,mae,0.33631002745184246,0.3373027879183006,0.3373583751031839,0.33870234544409517,-0.0009927604664581313,-0.0013439703409112713,0.98046875,-0.375,medium,8
