language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.82  T=0.06 s (3962.7 files/s, 94555.5 lines/s)"
Java,loc_per_snippet/dataset_3/S_3.java,2,5,6
Java,loc_per_snippet/dataset_3/S_68.java,2,3,6
Java,loc_per_snippet/dataset_3/S_38.java,2,8,6
Java,loc_per_snippet/dataset_1/S_15.java,1,2,6
Java,loc_per_snippet/dataset_3/S_17.java,1,6,6
Java,loc_per_snippet/dataset_3/S_21.java,1,3,6
Java,loc_per_snippet/dataset_3/S_77.java,1,2,6
Java,loc_per_snippet/dataset_3/S_14.java,1,2,6
Java,loc_per_snippet/dataset_3/S_97.java,1,2,6
Java,loc_per_snippet/dataset_3/S_57.java,1,2,6
Java,loc_per_snippet/dataset_3/S_39.java,2,3,6
Java,loc_per_snippet/dataset_3/S_53.java,1,5,5
Java,loc_per_snippet/dataset_3/S_55.java,1,2,5
Java,loc_per_snippet/dataset_3/S_7.java,1,5,5
Java,loc_per_snippet/dataset_3/S_32.java,1,2,5
Java,loc_per_snippet/dataset_3/S_51.java,4,2,5
Java,loc_per_snippet/dataset_3/S_94.java,2,7,5
Java,loc_per_snippet/dataset_3/S_67.java,2,2,5
Java,loc_per_snippet/dataset_3/S_28.java,2,7,5
Java,loc_per_snippet/dataset_3/S_31.java,0,1,5
Java,loc_per_snippet/dataset_3/S_56.java,2,2,5
Java,loc_per_snippet/dataset_3/S_65.java,4,7,5
Java,loc_per_snippet/dataset_3/S_58.java,4,2,5
Java,loc_per_snippet/dataset_3/S_6.java,2,8,5
Java,loc_per_snippet/dataset_3/S_46.java,1,2,5
Java,loc_per_snippet/dataset_3/S_59.java,1,2,5
Java,loc_per_snippet/dataset_3/S_44.java,2,7,5
Java,loc_per_snippet/dataset_3/S_95.java,2,2,5
Java,loc_per_snippet/dataset_3/S_43.java,2,2,5
Java,loc_per_snippet/dataset_3/S_83.java,1,10,5
Java,loc_per_snippet/dataset_3/S_79.java,1,9,5
Java,loc_per_snippet/dataset_3/S_19.java,2,2,5
Java,loc_per_snippet/dataset_3/S_75.java,2,2,5
Java,loc_per_snippet/dataset_3/S_11.java,3,6,5
SUM,,565,1075,3872
