experiment,warning_feature,feature_set,#best_hyperparameters,use_smote,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,8,False,randomForest_classifier,PBU,precision,0.7067171902647481,0.7044333946180845,0.7051323577582305,0.703948510519508,-0.002283795646663589,-0.0011838472387224463,0.52734375,0.125,negligible
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,8,False,randomForest_classifier,PBU,recall,0.8883495145631068,0.8786407766990292,0.877831715210356,0.8766181229773462,-0.009708737864077666,-0.0012135922330097637,0.47265625,0.0625,negligible
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,8,False,randomForest_classifier,PBU,auc,0.5221864778580801,0.5172052803729166,0.51899396752649,0.516547192353644,-0.004981197485163569,-0.002446775172845972,0.52734375,0.125,negligible
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,8,False,mlp_classifier,PBU,f1,0.8089152661452844,0.8207171314741035,0.8038810984994347,0.819241317172259,0.011801865328819106,0.015360218672824333,0.007133093350723462,-0.71875,large
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,8,False,mlp_classifier,PBU,precision,0.6954500371931565,0.6959459459459459,0.6938820246967278,0.6964159811985899,0.0004959087527894868,0.002533956501862167,0.18136325324254904,-0.1875,small
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,8,False,mlp_classifier,PBU,recall,0.9627831715210355,1.0,0.955906148867314,0.9947411003236246,0.03721682847896446,0.03883495145631066,0.007073701943010768,-0.6875,large
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,8,False,mlp_classifier,PBU,auc,0.49886499402628426,0.5,0.495547378420197,0.5010662103139628,0.0011350059737157414,0.005518831893765785,0.18136325324254904,-0.1875,small
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,2,False,bayes_network,PBU,f1,0.7195915019710559,0.7207136537115539,0.7195915019710559,0.7207136537115539,0.001122151740498012,0.001122151740498012,0.18554668476134878,-0.25,small
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,2,False,bayes_network,PBU,precision,0.7241060684201479,0.7246060294621446,0.7241060684201479,0.7246060294621446,0.0004999610419966771,0.0004999610419966771,0.18554668476134878,-0.25,small
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,2,False,bayes_network,PBU,recall,0.7184466019417475,0.7200647249190939,0.7184466019417475,0.7200647249190939,0.0016181229773464256,0.0016181229773464256,0.18554668476134878,-0.25,small
exp18-PBU-feature-set4-NO-SMOTE,warnings_infer,set4,2,False,bayes_network,PBU,auc,0.5463707229175236,0.5471771745304268,0.5463707229175236,0.5471771745304268,0.0008064516129031585,0.0008064516129031585,0.18554668476134878,-0.25,small
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,1,False,SVC,PBU,f1,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,1,False,SVC,PBU,precision,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,1,False,SVC,PBU,recall,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,1,False,SVC,PBU,auc,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,1,False,knn_classifier,PBU,f1,0.7994505494505495,0.7994505494505495,0.7994505494505495,0.7994505494505495,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,1,False,knn_classifier,PBU,precision,0.6945107398568019,0.6945107398568019,0.6945107398568019,0.6945107398568019,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,1,False,knn_classifier,PBU,recall,0.941747572815534,0.941747572815534,0.941747572815534,0.941747572815534,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,1,False,knn_classifier,PBU,auc,0.496735021642478,0.496735021642478,0.496735021642478,0.496735021642478,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,2,False,logistic_regression,PBU,f1,0.8164223578953504,0.8164223578953504,0.8164223578953504,0.8164223578953504,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,2,False,logistic_regression,PBU,precision,0.7002465496449148,0.7002465496449148,0.7002465496449148,0.7002465496449148,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,2,False,logistic_regression,PBU,recall,0.9789644012944985,0.9789644012944985,0.9789644012944985,0.9789644012944985,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,2,False,logistic_regression,PBU,auc,0.5098336173296513,0.5098336173296513,0.5098336173296513,0.5098336173296513,0.0,0.0,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,8,False,randomForest_classifier,PBU,f1,0.7865329512893983,0.778427853033305,0.7819652155509099,0.7798307094602512,-0.00810509825609329,-0.0021345060906586832,0.52734375,0.125,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,8,False,randomForest_classifier,PBU,precision,0.7067171902647481,0.7058865613553114,0.7051323577582305,0.7045913224219909,-0.000830628909436748,-0.0005410353362396148,0.47265625,0.03125,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,8,False,randomForest_classifier,PBU,recall,0.8883495145631068,0.8754045307443366,0.877831715210356,0.8733818770226538,-0.012944983818770295,-0.004449838187702171,0.62890625,0.125,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,8,False,randomForest_classifier,PBU,auc,0.5221864778580801,0.5197739781029045,0.51899396752649,0.5177087617760542,-0.0024124997551756566,-0.0012852057504357806,0.47265625,0.03125,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,8,False,mlp_classifier,PBU,f1,0.8089152661452844,0.819205750723647,0.8038810984994347,0.8176940245211187,0.010290484578362569,0.013812926021684047,0.007133093350723462,-0.609375,large
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,8,False,mlp_classifier,PBU,precision,0.6954500371931565,0.6959459459459459,0.6938820246967279,0.6969961304573586,0.0004959087527894868,0.0031141057606307587,0.07074106074139669,-0.328125,small
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,8,False,mlp_classifier,PBU,recall,0.9627831715210355,0.993527508090615,0.955906148867314,0.9890776699029127,0.030744336569579422,0.03317152103559873,0.010353108236244411,-0.546875,large
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,8,False,mlp_classifier,PBU,auc,0.49886499402628426,0.5,0.495547378420197,0.5024036860763461,0.0011350059737157414,0.0068563076561490854,0.07074106074139669,-0.328125,small
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,2,False,bayes_network,PBU,f1,0.7195915019710559,0.71905292774858,0.7195915019710559,0.71905292774858,-0.0005385742224759404,-0.0005385742224759404,0.75,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,2,False,bayes_network,PBU,precision,0.7241060684201479,0.7246863508544235,0.7241060684201479,0.7246863508544235,0.0005802824342755475,0.0005802824342755475,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,2,False,bayes_network,PBU,recall,0.7184466019417475,0.7168284789644013,0.7184466019417475,0.7168284789644013,-0.0016181229773462036,-0.0016181229773462036,0.8144533152386513,0.25,small
exp19-PBU-feature-set4-NO-SMOTE,warnings_openjml,set4,2,False,bayes_network,PBU,auc,0.5463707229175236,0.5474161231564723,0.5463707229175236,0.5474161231564723,0.0010454002389486128,0.0010454002389486128,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,1,False,SVC,PBU,f1,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.8207171314741035,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,1,False,SVC,PBU,precision,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.6959459459459459,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,1,False,SVC,PBU,recall,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,1,False,SVC,PBU,auc,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,knn_classifier,PBU,f1,0.7986248620705292,0.7986248620705292,0.7986248620705292,0.7986248620705292,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,knn_classifier,PBU,precision,0.694145322081511,0.694145322081511,0.694145322081511,0.694145322081511,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,knn_classifier,PBU,recall,0.9401294498381877,0.9401294498381877,0.9401294498381877,0.9401294498381877,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,knn_classifier,PBU,auc,0.49595501106606343,0.49595501106606343,0.49595501106606343,0.49595501106606343,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,logistic_regression,PBU,f1,0.8164223578953504,0.8164223578953504,0.8164223578953504,0.8164223578953504,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,logistic_regression,PBU,precision,0.7002465496449148,0.7002465496449148,0.7002465496449148,0.7002465496449148,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,logistic_regression,PBU,recall,0.9789644012944985,0.9789644012944985,0.9789644012944985,0.9789644012944985,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,logistic_regression,PBU,auc,0.5098336173296513,0.5098336173296513,0.5098336173296513,0.5098336173296513,0.0,0.0,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,8,False,randomForest_classifier,PBU,f1,0.7865329512893983,0.7789844255361497,0.7819652155509099,0.7802908651038722,-0.007548525753248603,-0.0016743504470376758,0.52734375,0.125,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,8,False,randomForest_classifier,PBU,precision,0.7067171902647481,0.7047667572463767,0.7051323577582305,0.704267700233185,-0.0019504330183713892,-0.000864657525045498,0.47265625,0.15625,small
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,8,False,randomForest_classifier,PBU,recall,0.8883495145631068,0.8754045307443366,0.877831715210356,0.875,-0.012944983818770295,-0.0028317152103559673,0.52734375,0.109375,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,8,False,randomForest_classifier,PBU,auc,0.5221864778580801,0.5176831776250073,0.51899396752649,0.5171296296296296,-0.004503300233072882,-0.0018643378968603574,0.47265625,0.15625,small
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,7,False,mlp_classifier,PBU,f1,0.8134228187919463,0.8207171314741035,0.8053455691523881,0.8180526074639934,0.007294312682157189,0.012707038311605356,0.011247135611224826,-0.5918367346938775,large
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,7,False,mlp_classifier,PBU,precision,0.6959459459459459,0.6959459459459459,0.6953677759516737,0.696203682462343,0.0,0.0008359065106693375,0.27705656503472276,-0.10204081632653061,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,7,False,mlp_classifier,PBU,recall,0.9805825242718448,1.0,0.9574664817383265,0.9916782246879334,0.01941747572815522,0.03421174294960694,0.011247135611224826,-0.5510204081632653,large
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,7,False,mlp_classifier,PBU,auc,0.5,0.5,0.498869890514523,0.500595552869482,0.0,0.0017256623549589678,0.27705656503472276,-0.10204081632653061,negligible
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,bayes_network,PBU,f1,0.7195915019710559,0.715616353971398,0.7195915019710559,0.715616353971398,-0.003975147999657924,-0.003975147999657924,1.0,0.5,large
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,bayes_network,PBU,precision,0.7241060684201479,0.7215068552491932,0.7241060684201479,0.7215068552491932,-0.002599213170954684,-0.002599213170954684,1.0,0.5,large
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,bayes_network,PBU,recall,0.7184466019417475,0.7135922330097086,0.7184466019417475,0.7135922330097086,-0.004854368932038833,-0.004854368932038833,0.8144533152386513,0.25,small
exp20-PBU-feature-set4-NO-SMOTE,warning_sum,set4,2,False,bayes_network,PBU,auc,0.5463707229175236,0.542099516226962,0.5463707229175236,0.542099516226962,-0.004271206690561691,-0.004271206690561691,1.0,0.5,large
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,1,False,SVC,ABU50,f1,0.6575757575757576,0.6575757575757576,0.6575757575757576,0.6575757575757576,0.0,0.0,0.5,0.0,negligible
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,1,False,SVC,ABU50,precision,0.4965675057208238,0.4965675057208238,0.4965675057208238,0.4965675057208238,0.0,0.0,0.5,0.0,negligible
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,1,False,SVC,ABU50,recall,0.9730941704035876,0.9730941704035876,0.9730941704035876,0.9730941704035876,0.0,0.0,0.5,0.0,negligible
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,1,False,SVC,ABU50,auc,0.4888383838383838,0.4888383838383838,0.4888383838383838,0.4888383838383838,0.0,0.0,0.5,0.0,negligible
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,8,False,knn_classifier,ABU50,f1,0.555768796568074,0.555768796568074,0.5626277182378719,0.5645140391241393,0.0,0.0018863208862673897,0.07049704060177821,-0.0625,negligible
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,8,False,knn_classifier,ABU50,precision,0.5804533630620587,0.5818904706938566,0.5722494737732924,0.5806211210238804,0.0014371076317978293,0.008371647250588032,0.0291989533746507,-0.21875,small
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,8,False,knn_classifier,ABU50,recall,0.5381165919282511,0.5336322869955157,0.5543721973094171,0.5504484304932735,-0.004484304932735439,-0.003923766816143592,0.837397918374549,0.140625,negligible
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,8,False,knn_classifier,ABU50,auc,0.5776262626262626,0.5775757575757575,0.568030303030303,0.5746717171717172,-5.0505050505078586e-05,0.00664141414141417,0.0291989533746507,-0.21875,small
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,2,False,logistic_regression,ABU50,f1,0.6436781609195402,0.6561085972850679,0.6436781609195402,0.6561085972850679,0.012430436365527653,0.012430436365527653,0.25,-1.0,large
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,2,False,logistic_regression,ABU50,precision,0.660377358490566,0.6621004566210046,0.660377358490566,0.6621004566210046,0.0017230981304385828,0.0017230981304385828,0.25,-1.0,large
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,2,False,logistic_regression,ABU50,recall,0.6278026905829597,0.6502242152466368,0.6278026905829597,0.6502242152466368,0.022421524663677084,0.022421524663677084,0.25,-1.0,large
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,2,False,logistic_regression,ABU50,auc,0.6511111111111111,0.6576767676767676,0.6511111111111111,0.6576767676767676,0.006565656565656552,0.006565656565656552,0.25,-1.0,large
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,10,False,randomForest_classifier,ABU50,f1,0.5966058241320491,0.5997555520882092,0.5922189786717605,0.6014732644320913,0.0031497279561600866,0.009254285760330716,0.052734375,-0.28,small
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,10,False,randomForest_classifier,ABU50,precision,0.6067281728172818,0.6069705035815534,0.6011767087517497,0.6080723326708671,0.00024233076427160327,0.006895623919117466,0.1875,-0.14,negligible
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,10,False,randomForest_classifier,ABU50,recall,0.5919282511210763,0.5986547085201793,0.5838565022421525,0.5955156950672646,0.006726457399103047,0.011659192825112186,0.0966796875,-0.28,small
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,10,False,randomForest_classifier,ABU50,auc,0.5993939393939394,0.6047979797979799,0.5966565656565657,0.6038282828282828,0.005404040404040522,0.007171717171717162,0.0654296875,-0.2,small
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,0,False,mlp_classifier,ABU50,f1,nan,nan,nan,nan,nan,nan,nan,0,no data points
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,0,False,mlp_classifier,ABU50,precision,nan,nan,nan,nan,nan,nan,nan,0,no data points
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,0,False,mlp_classifier,ABU50,recall,nan,nan,nan,nan,nan,nan,nan,0,no data points
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,0,False,mlp_classifier,ABU50,auc,nan,nan,nan,nan,nan,nan,nan,0,no data points
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,1,False,bayes_network,ABU50,f1,0.5384615384615384,0.5409836065573771,0.5384615384615384,0.5409836065573771,0.0025220680958386588,0.0025220680958386588,0.5,-1.0,large
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,1,False,bayes_network,ABU50,precision,0.6950354609929078,0.6923076923076923,0.6950354609929078,0.6923076923076923,-0.0027277686852155147,-0.0027277686852155147,1.0,1.0,large
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,1,False,bayes_network,ABU50,recall,0.4394618834080717,0.4439461883408072,0.4394618834080717,0.4439461883408072,0.0044843049327354945,0.0044843049327354945,0.5,-1.0,large
exp21-ABU50-feature-set1-NO-SMOTE,warnings_checker_framework,set1,1,False,bayes_network,ABU50,auc,0.6225252525252526,0.6223737373737374,0.6225252525252526,0.6223737373737374,-0.00015151515151523576,-0.00015151515151523576,1.0,1.0,large
exp22-ABU50-feature-set1-NO-SMOTE,warnings_typestate_checker,set1,1,False,SVC,ABU50,f1,0.6575757575757576,0.6575757575757576,0.6575757575757576,0.6575757575757576,0.0,0.0,0.5,0.0,negligible
exp22-ABU50-feature-set1-NO-SMOTE,warnings_typestate_checker,set1,1,False,SVC,ABU50,precision,0.4965675057208238,0.4965675057208238,0.4965675057208238,0.4965675057208238,0.0,0.0,0.5,0.0,negligible
exp22-ABU50-feature-set1-NO-SMOTE,warnings_typestate_checker,set1,1,False,SVC,ABU50,recall,0.9730941704035876,0.9730941704035876,0.9730941704035876,0.9730941704035876,0.0,0.0,0.5,0.0,negligible
exp22-ABU50-feature-set1-NO-SMOTE,warnings_typestate_checker,set1,1,False,SVC,ABU50,auc,0.4888383838383838,0.4888383838383838,0.4888383838383838,0.4888383838383838,0.0,0.0,0.5,0.0,negligible
exp22-ABU50-feature-set1-NO-SMOTE,warnings_typestate_checker,set1,8,False,knn_classifier,ABU50,f1,0.555768796568074,0.555768796568074,0.5672989126231132,0.5595005783135872,0.0,-0.007798334309525923,0.9826049302365045,0.171875,small
exp22-ABU50-feature-set1-NO-SMOTE,warnings_typestate_checker,set1,8,False,knn_classifier,ABU50,precision,0.58384723574597,0.5835770455579385,0.5798326010716555,0.5832941864521728,-0.00027019018803142725,0.003461585380517329,0.10267143333503442,-0.046875,negligible
exp22-ABU50-feature-set1-NO-SMOTE,warnings_typestate_checker,set1,8,False,knn_classifier,ABU50,recall,0.5381165919282511,0.5269058295964126,0.5571748878923767,0.5386771300448431,-0.011210762331838486,-0.018497757847533602,0.9827171486611344,0.28125,small
