Experiment,use_SMOTE,metric,model,target,#best hyperparameters,wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp10-PBU-feature-set2-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,6,0.9819841568908833,0.6666666666666666,large
exp10-PBU-feature-set2-NO-SMOTE,False,diff_f1,bayes_network,PBU,1,1.0,1.0,large
exp10-PBU-feature-set2-NO-SMOTE,False,diff_precision,bayes_network,PBU,1,0.5,-1.0,large
exp10-PBU-feature-set2-NO-SMOTE,False,diff_recall,bayes_network,PBU,1,1.0,1.0,large
exp10-PBU-feature-set2-NO-SMOTE,False,diff_auc,bayes_network,PBU,1,0.5,-1.0,large
exp11-PBU-feature-set3-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_f1,knn_classifier,PBU,6,0.015625,-0.3888888888888889,medium
exp11-PBU-feature-set3-NO-SMOTE,False,diff_precision,knn_classifier,PBU,6,0.03125,-0.2777777777777778,small
exp11-PBU-feature-set3-NO-SMOTE,False,diff_recall,knn_classifier,PBU,6,0.015625,-0.25,small
exp11-PBU-feature-set3-NO-SMOTE,False,diff_auc,knn_classifier,PBU,6,0.03125,-0.2777777777777778,small
exp11-PBU-feature-set3-NO-SMOTE,False,diff_f1,logistic_regression,PBU,3,0.39463401306714063,-0.2222222222222222,small
exp11-PBU-feature-set3-NO-SMOTE,False,diff_precision,logistic_regression,PBU,3,0.39463401306714063,0.0,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_recall,logistic_regression,PBU,3,0.39463401306714063,0.0,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_auc,logistic_regression,PBU,3,0.39463401306714063,0.0,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,9,0.028902004796591784,-0.43209876543209874,medium
exp11-PBU-feature-set3-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,9,0.17141441986170175,-0.13580246913580246,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,9,0.047866713784868196,-0.30864197530864196,small
exp11-PBU-feature-set3-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,9,0.11786282556174882,-0.13580246913580246,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,8,0.875,0.296875,small
exp11-PBU-feature-set3-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,8,0.7265625,0.015625,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,8,0.8830235832647051,0.265625,small
exp11-PBU-feature-set3-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,8,0.7265625,0.015625,negligible
exp11-PBU-feature-set3-NO-SMOTE,False,diff_f1,bayes_network,PBU,2,1.0,1.0,large
exp11-PBU-feature-set3-NO-SMOTE,False,diff_precision,bayes_network,PBU,2,0.25,-1.0,large
exp11-PBU-feature-set3-NO-SMOTE,False,diff_recall,bayes_network,PBU,2,1.0,1.0,large
exp11-PBU-feature-set3-NO-SMOTE,False,diff_auc,bayes_network,PBU,2,0.25,-1.0,large
exp12-PBU-feature-set3-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_f1,knn_classifier,PBU,6,0.578125,0.05555555555555555,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_precision,knn_classifier,PBU,6,0.578125,0.2222222222222222,small
exp12-PBU-feature-set3-NO-SMOTE,False,diff_recall,knn_classifier,PBU,6,0.23091900907531887,-0.05555555555555555,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_auc,knn_classifier,PBU,6,0.578125,0.2222222222222222,small
exp12-PBU-feature-set3-NO-SMOTE,False,diff_f1,logistic_regression,PBU,3,0.5,0.0,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_precision,logistic_regression,PBU,3,0.5,0.0,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_recall,logistic_regression,PBU,3,0.5,0.0,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_auc,logistic_regression,PBU,3,0.5,0.0,negligible
exp12-PBU-feature-set3-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,9,0.021912791888454904,-0.48148148148148145,large
exp12-PBU-feature-set3-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,9,0.1429487799799784,-0.20987654320987653,small
exp12-PBU-feature-set3-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,9,0.04845383993612724,-0.2222222222222222,small
exp12-PBU-feature-set3-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,9,0.1429487799799784,-0.2345679012345679,small
exp12-PBU-feature-set3-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,8,0.99609375,0.875,large
exp12-PBU-feature-set3-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,8,0.84375,0.375,medium
exp12-PBU-feature-set3-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,8,0.98828125,0.796875,large
exp12-PBU-feature-set3-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,8,0.84375,0.375,medium
exp12-PBU-feature-set3-NO-SMOTE,False,diff_f1,bayes_network,PBU,2,1.0,1.0,large
exp12-PBU-feature-set3-NO-SMOTE,False,diff_precision,bayes_network,PBU,2,0.75,0.5,large
exp12-PBU-feature-set3-NO-SMOTE,False,diff_recall,bayes_network,PBU,2,1.0,1.0,large
exp12-PBU-feature-set3-NO-SMOTE,False,diff_auc,bayes_network,PBU,2,0.75,0.5,large
exp13-PBU-feature-set3-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_f1,knn_classifier,PBU,5,0.6067714824313117,0.04,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_precision,knn_classifier,PBU,5,0.947970382735536,0.44,medium
exp13-PBU-feature-set3-NO-SMOTE,False,diff_recall,knn_classifier,PBU,5,0.05202961726446396,-0.24,small
exp13-PBU-feature-set3-NO-SMOTE,False,diff_auc,knn_classifier,PBU,5,0.947970382735536,0.44,medium
exp13-PBU-feature-set3-NO-SMOTE,False,diff_f1,logistic_regression,PBU,2,0.5,0.0,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_precision,logistic_regression,PBU,2,0.5,0.0,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_recall,logistic_regression,PBU,2,0.5,0.0,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_auc,logistic_regression,PBU,2,0.5,0.0,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,10,0.9368605357226512,0.21,small
exp13-PBU-feature-set3-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,10,0.9945865393614344,0.67,large
exp13-PBU-feature-set3-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,10,0.05682910848869716,-0.38,medium
exp13-PBU-feature-set3-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,10,0.998046875,0.66,large
exp13-PBU-feature-set3-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,8,0.7793957402470613,0.140625,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,8,0.5279087433747583,0.1875,small
exp13-PBU-feature-set3-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,8,0.7998819278204641,0.140625,negligible
exp13-PBU-feature-set3-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,8,0.5279087433747583,0.171875,small
exp13-PBU-feature-set3-NO-SMOTE,False,diff_f1,bayes_network,PBU,1,1.0,1.0,large
exp13-PBU-feature-set3-NO-SMOTE,False,diff_precision,bayes_network,PBU,1,1.0,1.0,large
exp13-PBU-feature-set3-NO-SMOTE,False,diff_recall,bayes_network,PBU,1,1.0,1.0,large
exp13-PBU-feature-set3-NO-SMOTE,False,diff_auc,bayes_network,PBU,1,1.0,1.0,large
exp14-PBU-feature-set3-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_f1,knn_classifier,PBU,5,0.40625,-0.04,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_precision,knn_classifier,PBU,5,0.0625,-0.68,large
exp14-PBU-feature-set3-NO-SMOTE,False,diff_recall,knn_classifier,PBU,5,0.7051807241867165,0.04,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_auc,knn_classifier,PBU,5,0.0625,-0.68,large
exp14-PBU-feature-set3-NO-SMOTE,False,diff_f1,logistic_regression,PBU,2,0.5,0.0,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_precision,logistic_regression,PBU,2,0.5,0.0,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_recall,logistic_regression,PBU,2,0.5,0.0,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_auc,logistic_regression,PBU,2,0.5,0.0,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,8,0.62890625,-0.03125,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,8,0.92578125,0.125,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,8,0.4166158126352,0.0625,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,8,0.92578125,0.125,negligible
exp14-PBU-feature-set3-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,7,0.46875,-0.30612244897959184,small
exp14-PBU-feature-set3-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,7,0.1484375,-0.3877551020408163,medium
exp14-PBU-feature-set3-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,7,0.466323319482938,-0.2857142857142857,small
exp14-PBU-feature-set3-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,7,0.1484375,-0.3877551020408163,medium
exp14-PBU-feature-set3-NO-SMOTE,False,diff_f1,bayes_network,PBU,2,1.0,1.0,large
exp14-PBU-feature-set3-NO-SMOTE,False,diff_precision,bayes_network,PBU,2,0.25,-0.5,large
exp14-PBU-feature-set3-NO-SMOTE,False,diff_recall,bayes_network,PBU,2,1.0,1.0,large
exp14-PBU-feature-set3-NO-SMOTE,False,diff_auc,bayes_network,PBU,2,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_f1,knn_classifier,PBU,5,0.90625,0.28,small
exp15-PBU-feature-set3-NO-SMOTE,False,diff_precision,knn_classifier,PBU,5,0.5,-0.04,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_recall,knn_classifier,PBU,5,0.84375,0.28,small
exp15-PBU-feature-set3-NO-SMOTE,False,diff_auc,knn_classifier,PBU,5,0.5,-0.04,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_f1,logistic_regression,PBU,3,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_precision,logistic_regression,PBU,3,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_recall,logistic_regression,PBU,3,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_auc,logistic_regression,PBU,3,0.5,0.0,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,10,0.4192318909612318,-0.08,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,10,0.13109630120338656,-0.08,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,10,0.8464404839868125,0.13,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,10,0.13109630120338656,-0.1,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,8,0.8830235832647051,0.234375,small
exp15-PBU-feature-set3-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,8,0.5831825584876589,0.046875,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,8,0.8830235832647051,0.234375,small
exp15-PBU-feature-set3-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,8,0.5831825584876589,0.046875,negligible
exp15-PBU-feature-set3-NO-SMOTE,False,diff_f1,bayes_network,PBU,1,1.0,1.0,large
exp15-PBU-feature-set3-NO-SMOTE,False,diff_precision,bayes_network,PBU,1,0.5,-1.0,large
exp15-PBU-feature-set3-NO-SMOTE,False,diff_recall,bayes_network,PBU,1,1.0,1.0,large
exp15-PBU-feature-set3-NO-SMOTE,False,diff_auc,bayes_network,PBU,1,1.0,1.0,large
exp16-PBU-feature-set4-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,PBU,1,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,PBU,1,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,PBU,1,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,PBU,1,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,PBU,2,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,PBU,2,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,PBU,2,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,PBU,2,0.5,0.0,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,7,0.7109375,0.14285714285714285,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,7,0.765625,0.22448979591836735,small
exp16-PBU-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,7,0.59375,0.12244897959183673,negligible
exp16-PBU-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,7,0.765625,0.22448979591836735,small
exp16-PBU-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,7,0.015625,-0.6326530612244898,large
exp16-PBU-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,7,0.1875,-0.22448979591836735,small
exp16-PBU-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,7,0.0078125,-0.673469387755102,large
exp16-PBU-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,7,0.1875,-0.22448979591836735,small
exp16-PBU-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,PBU,2,1.0,0.5,large
exp16-PBU-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,PBU,2,0.25,-0.5,large
exp16-PBU-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,PBU,2,1.0,0.5,large
exp16-PBU-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,PBU,2,0.25,-0.5,large
exp17-PBU-feature-set4-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,PBU,1,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,PBU,1,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,PBU,1,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,PBU,1,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,PBU,2,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,PBU,2,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,PBU,2,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,PBU,2,0.5,0.0,negligible
exp17-PBU-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,8,0.875,0.25,small
exp17-PBU-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,8,0.76953125,0.28125,small
exp17-PBU-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,8,0.84375,0.28125,small
exp17-PBU-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,8,0.80859375,0.28125,small
exp17-PBU-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,8,0.125,-0.265625,small
exp17-PBU-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,8,0.84375,0.171875,small
exp17-PBU-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,8,0.09765625,-0.328125,small
exp17-PBU-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,8,0.84375,0.171875,small
exp17-PBU-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,PBU,2,1.0,0.5,large
exp17-PBU-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,PBU,2,1.0,0.5,large
exp17-PBU-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,PBU,2,1.0,0.5,large
exp17-PBU-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,PBU,2,1.0,0.5,large
exp18-PBU-feature-set4-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,PBU,1,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,PBU,1,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,PBU,1,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,PBU,1,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,PBU,2,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,PBU,2,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,PBU,2,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,PBU,2,0.5,0.0,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,8,0.52734375,0.03125,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,8,0.52734375,0.125,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,8,0.47265625,0.0625,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,8,0.52734375,0.125,negligible
exp18-PBU-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,8,0.007133093350723462,-0.71875,large
exp18-PBU-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,8,0.18136325324254904,-0.1875,small
exp18-PBU-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,8,0.007073701943010768,-0.6875,large
exp18-PBU-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,8,0.18136325324254904,-0.1875,small
exp18-PBU-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp18-PBU-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp18-PBU-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp18-PBU-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,PBU,2,0.18554668476134878,-0.25,small
exp19-PBU-feature-set4-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,PBU,1,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,PBU,1,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,PBU,1,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,PBU,1,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,PBU,2,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,PBU,2,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,PBU,2,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,PBU,2,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,PBU,8,0.52734375,0.125,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,PBU,8,0.47265625,0.03125,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,PBU,8,0.62890625,0.125,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,PBU,8,0.47265625,0.03125,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,PBU,8,0.007133093350723462,-0.609375,large
exp19-PBU-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,PBU,8,0.07074106074139669,-0.328125,small
exp19-PBU-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,PBU,8,0.010353108236244411,-0.546875,large
exp19-PBU-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,PBU,8,0.07074106074139669,-0.328125,small
exp19-PBU-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,PBU,2,0.75,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,PBU,2,0.5,0.0,negligible
exp19-PBU-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,PBU,2,0.8144533152386513,0.25,small
exp19-PBU-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,PBU,2,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_f1,SVC,PBU,1,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_precision,SVC,PBU,1,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_recall,SVC,PBU,1,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_auc,SVC,PBU,1,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,PBU,2,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,PBU,2,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,PBU,2,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,PBU,2,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,PBU,2,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,PBU,2,0.5,0.0,negligible
exp20-PBU-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,PBU,2,0.5,0.0,negligible
